text,label,label_name
I am losing weight just using them as my replacement meal for breakfast. Its a value cause there so many of them for the price. I am still enjoying it. I will buy it again.,3,oatmeal
I have to order in bulk because my son eats oatmeal daily. Finally I found it online in this size. Super happy!,3,oatmeal
I'm 195 pounds and I oatmeal all the time as a filler meal. I have to eat two bags to make it filling enough to hold me over to my next meal.,3,oatmeal
"SO convenient and quick! Add some fruit and have the best start you could ask for to your busy day. Great fiber, great taste, totally simple and easy to prepare. I especially like the Cinnamon and Spice but all these flavors are good.",3,oatmeal
breakfast food for like 3 months for less than 20 bucks. what really ? yup! and the flavors rock! !,3,oatmeal
I love the 52 pack variety box. It is a huge amount that lasts a couple of months. The price is right for the size and ease of home delivery.,3,oatmeal
A staple for breakfast this package offers plenty of variety to avoid getting sick of any one specific flavor. The packets are enough to get my day started but a few hours later I always have a Greek yogurt and a banana.,3,oatmeal
I love this product. I bought it as a breakfast to take to my office and get a rich oats in seconds,3,oatmeal
Great for a cold morning start. Sent them to my son in MI and he is really enjoying each flavor.,3,oatmeal
I was very pleased with the product. The fruit was well ripened and semi-dried to provide a delicious alternative to sugary snacks. My emphasis and reason for buying the product was to give my family the nutrient value of the fruit at a time when fresh fr,4,driedfruit
"I LOVE THAT THEY ARE NOT THE HARD DRIED FRUIT BUT ARE A SOFT, SEMI-DRIED FRUIT, VERY GOOD, GOOD PRICE, FAST DELIVERY. I DO WISH THERE WOULD HAVE BEEN A LITTLE MORE OF THE PEARS AND PEACHS, BUT STILL GREAT PRODUCT.",4,driedfruit
My daughter loves this variety of dried fruit and I enjoy snacking on it as well. There is always the issue of one fruit being much more prevalent in the bags than all the rest (usually prunes) but it's still a good value. The only reason I'm not going 5 ,4,driedfruit
The fruit has either no taste (apples & plums) or rancid taste (pears & apricots). It was a total waste of money. I like sundried or dried fruit but this was such an unpleasant experience that I will think twice about venturing out & trying any different ,4,driedfruit
"dunno if i got a bad batch or if it was old, but the fruit was mushy and rotten tasting. Smelled really bad too. threw it away as soon as i tried a bite. not happy with purchase.",4,driedfruit
"It is difficult to find dried fruit that isn't candied, so this is a great buy. The price is comparable to any dried fruit, and it was delivered 3 days after i ordered. The selection of fruit is nice, and it's quite tasty. :o)",4,driedfruit
"My husband and I have tried in vain to find dried fruit as good as that produced in the Middle East, without having to drive to an international market in a larger city. Finding this product online has been fortuitous. Even our grandchildren, whose parent",4,driedfruit
I add dried fruit to my homemade trail mix. This is the best mixed fruit I've found; it's healthy and delicious.,4,driedfruit
Fresh tasty and good for you. Recommend this purchase. Have tried other brands and this is one of the better ones.Very fresh.,4,driedfruit
"The fruits were tasty and I enjoyed eating them, but I found that the mix was not as expected. There were a lot of apricots and I really wanted other kinds of dried fruit, as the label implied. I will not be buying this again. I bought this dried fruit be",4,driedfruit
"This was my first experience with ""sun-ripened"" fruit, so I'm not sure if it's really all that bad or if I just don't like it. I thought it was disgusting, and it all kind of tasted the same.",4,driedfruit
"No added sweeteners of any kind. Sometimes the ""no added sugar"" means they've added other things. But these were truly no nothing added. And they tasted great - like real fruit instead of like sugar or flavorings. Everyone, from 2 - 72 loved them.",4,driedfruit
This sounded so good. Turns out to be terrible. It was very damp and slimy. Had a very odd smell. Expensive garbage!.,4,driedfruit
Great snack. BY FAR the best dried fruit I have ever tasted--clean fruity taste but not too sweet. Well worth the price,4,driedfruit
It's hard to find dried fruit with no sugar added. The shopping took a little longer than planned but I love the dried fruit!!,4,driedfruit
"These are the best kid [ and adult ] snacks ever!!! I put them in my food save to vacuum pack in smaller pkgs. for easy access and snacking. I cant keep my grand kids out of them. They are healthy, sugar free and delicious. My main problem is, we eat the ",4,driedfruit
Mariani Sun Ripened Fruit No Sugar Added is the best dried fruit products on the market that I have found.,4,driedfruit
"I like most of the fruit in this package. I am not sure about sugar content of some of items in there, like turkish apricots",4,driedfruit
"Easy open and close package (great for those of us with arthritis). Fruit is moist, chewy, and full of flavor without the cloying sweetness usually found in dried fruit. This is a winner!",4,driedfruit
"I have ordered this product twice and I have enjoyed it a lot. Good flavor, good fruit variety, good quality!",4,driedfruit
"My bag was really good. This is a nice collection of dried fruit. I especially like the peaches. After tasting a few, I put them in the fridge because I like them cold. Very nice.",4,driedfruit
This went very fast at our house. I would have preferred a little more roughness to the fruit - this was extremely soft.,4,driedfruit
I am a fan of dried fruit and this bag has provided a great sampling all in one bag! It is a little pricey though.,4,driedfruit
"These dried fruit are really nice and soft. They are a good mix of fruit. Since they are so soft, they are really easy to chew. We buy them for an older gentleman who has dentures and finds that some of the other dried fruit are hard to chew. He has no pr",4,driedfruit
"Wide variety of moist, delicious fruit, and with a Prime Membership, only $14.95, which only comes out to $6.64 a pound, which is a much, much better deal than buying this fruit at the supermarket (you can't get this kind of package at the supermarket, ei",4,driedfruit
Just got these and I can't stop eating them. Every bag is random on what ratios of fruit you get - I adore prunes but most of my bag was peaches and apricots. Haven't found any apple yet but did pull a couple pears out - I don't like pears but evidently I,4,driedfruit
"i dont know what was in these I have bought these before in the store and there wasn't the aftertaste or smell that these had. unfortunately for me, bought quite a few in this order",4,driedfruit
I am not sure what people are complaining about. These are great. They are very moist and very tasty. The label does say they comes from various places which makes sense. To provide fruit year round one has to do this. The only down side is I can't find t,4,driedfruit
"Even rinsing in water doesn't get rid of the chemical tongue sting from apple pieces. It wouldn't hurt Mariani to look for other ways to preserve their products, marinating in sugar being one way that comes to mind. I mean, this is a question of once boug",4,driedfruit
I am fond of each item in here but I came very close to tossing these after my first handful. Absolutely horrid; cheaper @ Costco if you must.,4,driedfruit
"I haven't opened this yet but I love that there is no sugar added, that seems to be impossible to find in dried fruit which is stupid to me. I received it quickly and it's a nice big bag, I would buy this again I am sure. I have no doubt the fruit is deli",4,driedfruit
"I never got this item. I would have liked it! I hope I didn't pay for it! Now, I will have to look....",4,driedfruit
"To be completely and 100% fair, I have tried this product before and enjoyed it. The only part that concerns me is that this product is manufactured in China, with no information on the sources of the fruits. On their website they say they ""source fresh f",4,driedfruit
"It is marked as a 24 count on the web page, but when I recieved my order the box is only a 12 count.... makes the variety twice the cost as the individual flavors. I love the product, just think Amazon should take the 24 count expectation off if they are ",4,driedfruit
Every variety I have tried has been flavorful. There are no funny after tastes like with some other products. I would highly recomend. Great individual serving sizes which helps for 'good for you' snacking and portion size.,4,driedfruit
I was so excited to get these. I figure they would taste along the lines of the dehydrated strawberries you find in cereal. I was completely wrong. When I opened the package it smell terrible and tasted even worse. It didn't even taste like strawberries.,4,driedfruit
"Did a lot of research on these, but just can't get past the fact that it is all grown in China. That is enough for me. Do your research on the mass pollution they have there and how it ends up in the dirt. MUCH more than the US. No way is my little girl g",4,driedfruit
My children and I have had the Strawberry Banana Crisps and have loved them. But after a while they started to pick out just the strawberry pieces. So when I saw they had a plain strawberry option here I was thrilled. When they arrived I was shocked to fi,4,driedfruit
"I'm a big fan of Brothers fruit crisps. I've gotten the multi pack at Costco before and love all of those flavors (apple, pear, strawberry/banana). The peach are very bland and taste more like cardboard than peaches. My suggestion is to stick with Brother",4,driedfruit
"I buy these for my 22 month old son. He LOVES them however they are extremely messy. Everything turns red, so be prepared!",4,driedfruit
"Any country that repeatedly has safety warnings on nearly everything produced should not be exporting food. Additionally a country that has millions upon millions of people starving, should not be exporting food. Shame on this company for finding the lowe",4,driedfruit
I was excited to try this product. But the strawberries were very sour compaired to the rest of the fruit. Dissapointed.,4,driedfruit
"My daughter loves this product and often purchases it from a local specialty market. But they are very pricey and this seemed a better way to purchase them. But what we got was something that looked the same, but the product inside was much different. The",4,driedfruit
"Bought this product without noticing it was MADE IN CHINA. For goodness sakes, why import an all-natural fruit snack from a country with a history of contamination of their food products for people and animals? I have no faith at all that these are as the",4,driedfruit
"OK, so I didn't know these were from China when I bought them and I really wish they weren't. It's given me pause and I have yet to buy more. That being said, they are DELICIOUS and I will most likely purchase again.",4,driedfruit
"Another dried fruit that I bought from Amazon was out of stock, so I bought these. My grandson loves them (he's 19 months). My daughter likes them because they are big pieces. The others were small and left crumbs in the tray of his stroller. We will be b",4,driedfruit
These aren't crunchy like potato chips but they are crispy. I have had other brands and they tend to be more chewy which wasn't what I wanted. These aren't chewy at all which is much better IMO. All of the flavors taste great.,4,driedfruit
Our 3 yr. old enjoyed eating all of the flavors. They are a great on the go snack for in the car. They weren't sticky.,4,driedfruit
These are wonderful snacks for our paleo children on trips. We've taken them in the car and also airport for snacks along with some turkey jerkey!,4,driedfruit
"Used to be better quality 2 years ago. Still like them, but do not know if they are worth the expense. May go to local heath food store and see what they offer in their dehydrated bulk foods. Still better than brand names, these have no added oils and sug",4,driedfruit
"From the photo, I expected Honey Nut Cheerios, and by George that's just what I got.  It tasted just like what I'd expect Honey Nut Cheerios to taste like.  Note that unlike the box illustration, the bowl does not emit God-rays, and no honey-dripper or oversized bee is included. ",5,coldcereal
I thought I was saving money until my wife told me I spent twice as much as she spends at Sams for the larger size box. ,5,coldcereal
I love getting this four pack every other month. The price you lock in at often beats what you can buy this for at the grocery store or places like Costco. ,5,coldcereal
"Cheerios, flavored with honey and unidentified nuts.  The packaging does report that each box contains multiple servings, but we all know that is a dirty lie.  A serving of Cheerios is one box. ",5,coldcereal
"I initially signed up for the honey nut cheerios for a great price ... that worked for the first couple of orders.  Then, without notice, the price almost doubled..  I would say be careful on these ... I think that is how they 'get you' ... they reel you in on a super price where you think you are getting a deal and then they raise the price to considerably more than you would even pay at the store. ",5,coldcereal
healthy & goes a long way with our family especially with our teen age son who loves eating it with lactose free milk ,5,coldcereal
"This is a S&S item for us.  Not only is it good for breakfast as it arrives but it mixes well with yogurt, to make my own granola bars, and right out of the bag as a snack.  My birdies love it also, I put it on a string and run it around and through the bars of their cage and they love eating it that way. ",5,coldcereal
"My kids love a sweet cereal, but I feel guilty giving them sweet cereals much, because I worry that they have too much sugar. This is a great compromise. Healthy whole grains, with sweetness, but not TOO much sugar. ",5,coldcereal
"We have these shipped monthly, a our 3 year old loves cereal. It's great bc it's doesn't have a lot of the junk some of the other kid cereals do. And having it shipped means less time in the grocery store!! ",5,coldcereal
"Product came just as ordered, it is a 4 pack of Honey Nut Cheerios. It is delicious, what more could i want? The expiration date was nowhere near something to be concerned about. ",5,coldcereal
Just like the Cheerios you ate as a child but these are already lightly sweetened. No need to get mad because your sugar fell off your spoon of cereal. Sweet milk is nice as a kid but I truthfully wouldn't drink/spoon it up now like I did then. ,5,coldcereal
"I eat Cheerios almost every day for breakfast.  I found that three boxes last a long time for one person.  Because of the quantity, I can't enjoy subscribe and save.  When I have finished the current order, I might try subscribe and save if you accept every four or five months pattern.  I only wish I could subscribe and save for milk deliveries. (-;  I miss having a milkman as my mother did when I was a child. ",5,coldcereal
What can I say about this...absolute classic with a honey taste...can't beat that!  Heart healthy and fairly low calorie too...I am stocking up ,5,coldcereal
"I'm a Honey Nut Cheerios fan. I gave it a break and tried another cereal and it was ok, but I just had to come back to my Honey Nut Cheerios. The seller did great and I received them on time. Go ahead and buy it. ",5,coldcereal
I love Honey Nut Cherrios.  They provide me with that sweet fix in the morning and are still somewhat healthy for me.  This was a great deal from Amazon and I will continue to buy it when it is offerred for this amazing price.  Unfortunately it increased almost immediately after I bought it so I discontinued my subscription. ,5,coldcereal
I eat Cheerios all the time. Glad to get enough so as not to run out. Whenever my grandkids come over it is a great snack too. ,5,coldcereal
I love Cherrios.Honey Nut. These Cheerios do not need any sweeteners. They are good just with milk only. This a great breakfast cereal. ,5,coldcereal
"When i went to my grocery store ( giant ) i could not believe the price for one box of honey nut cheerios, so when i went home i went online to amazon.com and found a great deal on cheerios and this is my place to buy cereal from now on. ",5,coldcereal
Great buy no taxes or shipping. Cheaper than the local grocery store. Everything arrived intact and its fresh and taste great . I would recommend this product to anyone. ,5,coldcereal
Love the cereal and the price on Amazon is pretty good! I signed up for 'Subscribe and Save' so I don't have to worry about ordering this each time. Definitely worth it! ,5,coldcereal
I used to buy this thinking it was a healthy choice for my children. then I learned about GMOs and found out that it is making them sick.no longer buy any of this companies products. ,5,coldcereal
"I am 5 months pregnant and have been craving these Honey Nut Cheerios for breakfast everyday for the last two months. i cannot get enough of them, plus my husband and 10 year old daughter love them. The family size box often times is on sale for a really reasonable price and come with EXTRA BOX TOPS. The last family size box that I bought came with 4 BOX TOPS FOR EDUCATION ",5,coldcereal
We all love honey nut cheerios in this household...I was very happy to find them on your site...crunch ...crunch .They start my day ,5,coldcereal
I like honey nut cheerios. These arrived in good condition and were gone fast since everyone here loves them. The price ws reasonable too ,5,coldcereal
"If you were wondering, in my pack of 4 I got 2 with promotional toys in them and 2 without promotional toys on them. So your box of four could have a variety of box designs, but they'll all be the same size. I never thought they'd put promotional boxes online but they do. ",5,coldcereal
"I have been a big fan lately of ordering household staples straight to the door, beacause that means that they arrive, slowly over time and you can put them away and see what you have. Instead of once a week or every other week going grocery shopping, and lugging tons of stuff and putting a mountain of supplies and food away all at once. I guess I am just easily overwhelmed, but this is a great way to get 4 packs of cereal, which are the same as the ones in the grocery store, right down to the generic &#34;toy in every box!!&#34; ",5,coldcereal
"Getting these through Amazon was cheaper than going to the grocery store and with Prime shipping, more convenient, too.  Who can honestly say anything bad about Honey Nut Cheerios?  They are my go-to snack food.  And I like to think I'm even being somewhat healthy as I clear half a box in one sitting... ",5,coldcereal
"I love Honey Nut Cheerios, so I'm not sure what else to say about them.  Very tasty and the 4 pack is a good price. ",5,coldcereal
"you really don't need to add sweetener. HNCs are, IMO, superior to corn flakes due to their ability to last soaking in milk in a crunchy state before they get soggy. I particularly like to mix them in a bowl w/ 1 or 2 other kinds of serial, for that reason and their built-in 'sweet state.' Their only noticeable lack is that they do not carry a high fiber content w/ them, kind of a filler food which I wish added just a touch more, than they take up inside of you. ",5,coldcereal
My husband eats cereal every morning. He loves Cheerios since they have a good flavor and he does not need to add sugar. The packaging was great and the price is better than anything we can get locally. ,5,coldcereal
deal and great cereal.  one of the best!  I got these on subscribe and save and it was a good deal. ,5,coldcereal
How to improve  on an already good product?  Just look at Honey Nut Cheerios and you'll see how it's done.  I was a devoted &#34;plain&#34; Cheerios consumer and one day decided just to try the Honey Nut variety out of curiosity.  Now it's the first choice for me if I don't want to have hot oatmeal. I have cereal -- hot or cold -- for breakfast most mornings  and I really enjoy starting my day with Honey Nut Cheerios.  Heart healthy and tasty -- can't ask for more from a breakfast cereal can you? ,5,coldcereal
This was great value for a great item. My son loves this product and this offer was too good to miss ,5,coldcereal
Got the subscription as a lark so my granddaughter gets a box of four of her favorite cereal each month. ,5,coldcereal
"Honey nut Cheerios to your doorstep, what could be better.  The arrived fresh and ready to enjoy for a great breakfast. ",5,coldcereal
My granddaughter and little cousin likes this cereal. It is great evening snack. I send them boxed home. Great price. ,5,coldcereal
I love having the option to subscribe and save. I never run out and the price is so much cheaper than where I normally buy my groceries. Total win-win! ,5,coldcereal
"I love cereal and it's my go to snack many days.  As a kid, I dumped tablespoons of sugar on my cereal but quit years ago...this cereal is good as is. ",5,coldcereal
Honey Nut Cheerios are a routine breakfast option in our household. We think the taste and nutritional value are great. The subscribe and save beats our local grocery store. Shipping speed and packaging were great. ,5,coldcereal
We have been eating this cereal for quite some time and when I noticed it on Amazon I thought I might get a great deal. Had to pass up ordering as the price at the local grocery stores is less. Sorry Amazon---this is one of the few items I have not immediately ordered from Amazon when our supply was diminished.This is a very good cereal product and we love it. ,5,coldcereal
"These are Honey Nut Cheerios and if you like these, then you like them.  If you don't then you don't.  So why would you order these?  Well... they come packaged as four individually packaged boxes.  Okay, so that is the best I can come up with other than the price here was really good. ",5,coldcereal
"Really love the honey flavor, got the 4 pack so hope they last for more than 2-3 weeks, as these go fast around here ",5,coldcereal
my kids love this stuff and i can't see to make it last longer than 1 month; they have it for breakfast when we are in a hurry; they have it for snacks; ,5,coldcereal
"Taste great and fresh , straight from the factory it seems , right out the box ready to go yummy good stuff !! ",5,coldcereal
We love being able to get this in the Amazon subscribe and save.  Goes very well with fruit and almond milk. ,5,coldcereal
Who doesn't love hone nut Cheerios? They are a staple in our house. We love the subscribe and see discount as well. ,5,coldcereal
"This was one of my favorites growing up.  The boxes, however, are much too small.  It gives about 4 servings.  Wish they offered larger sizes. ",5,coldcereal
My kids love Honey Nut Cheerios and we go through several boxes a week. This was a great deal for us since Amazon had a coupon on it. ,5,coldcereal
I enjoyed eating cereal. Healthy food choice for morning and the flavor is good as well. Will buy again. Thanks! ,5,coldcereal
My entire family loves this flavor.  The price is comparable to my local grocery store when bought on a Subscribe and Save plan. ,5,coldcereal
"I considered buying these in bulk here on Amazon, then realized that i would be over paying! The very same bars are $3 for a box of 8... to get 48 bars, would would be spending $18, instead of $22+ (shipping, tax, etc). Plus, then i can choose the variety of flavors we want, not what is pre-boxed. While some of the bulk items here are a deal, many are not! ",6,cerealbar
"The illusion of nutrition... The ingredients aren't all that wholesome (high fructose corn syrup and corn syrup are the first two ingredients), but these Nutrigrain bars are popular in the office.  3 grams of fat and 130 calories in a bar. ",6,cerealbar
Handy little tasty goodness for go-lunches for adults or grab something easy at home with coffee. Boxes arrived in good shape and bars are nicely moist. Expiration date is really good = middle of next year! Thanks Amazon. ,6,cerealbar
"Wow - we just FLEW through a box of these things !! they are great for taking on the road, and you can avoid the junk that usually goes along with the morning coffee... ",6,cerealbar
"Nutri-Grain bars are relatively healthy snack bars that can even serve as a meal replacement if your a light eater or you eat a couple of them. I really like the apple flavor, and so I am disappointed that this box breaks down into 1/3 apple and 2/3 strawberry. It would be nice if they offered a 48 pack of just the apple flavor. I do find that easting more than one of these can be a chore as they are a bit dry, so its best to have some water on hand when you eat them. I use these when I'm hungry enough to start eating something worse for me like a candy bar or other unhealthy food. They're sort of a fill in for sugar based snacks, and for that purpose, they're perfect. I keep some in my car and in my desk. They taste ok; not fantastic, but good enough. These are NOT protein or meal replacement bars, and will NOT fill you up if you eat just one. They're a snack only. If you want something more filling, check out the South Beach Diet Protein Bars. They're a lot more filling. ",6,cerealbar
These are great snacks for after school for our son.  They are also great for traveling.  Multi flavor packaging is great because lil guys like different colors than there friends or siblings. ,6,cerealbar
These are of the same high quality and taste that you would find in your local grocery store. Big advantage is that they are delivered. Don't have to drive and use up expensive gasoline! ,6,cerealbar
I like this mix but I don't like the strawberry ones too much.and you can find this pack at Bjs for cheaper as well. ,6,cerealbar
My sister hasn't been big on healthy things but she told me that she loves them im happy happy happy lol!!! have and blessed day everyone!!! ,6,cerealbar
"Each bar was smaller than I expected. It was also too soft, not crunchy, however it had a good taste. ",6,cerealbar
These disappear quickly in my house. Kids love them and they're pretty low in saturated fat. With how fast we eat them up for snacks it's nice to get a big box at a time. ,6,cerealbar
These are great to keep in my office and this is a good deal that rivals the deals that I sometimes find at Sam's Club. ,6,cerealbar
I love Nutri-Grain and to be able to buy them in bulk is a bonus.  I keep most of the bars at work so when I need that afternoon snack they are their.  I also ocassionally have them for breakfast. ,6,cerealbar
"These bars are edible and taste okay, but I bought them for eating in the office.  With all the crumbs that fall off (even when I eat as carefully as I can), I have to eat them over a plate or trash can, which looks ridiculous. ",6,cerealbar
when i need to reach for a  breakfast bar and being on the go this package  comes in so handy.  its good to switch things up and have different flavors and tastes. however they are all good for the system period.  got these for a  cool deal and its worth it plus they last a long time.  they taste good and are solid as a early  form of breakfast. ,6,cerealbar
Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! Great product! Great product! Great Product! I enjoy it a lot and I'm glad I ordered it. My friend recommended this product to me as well. So I'm glad I ordered it. It's great that's all can I please stop typing now? ,6,cerealbar
I ordered these a few months ago and they were on the free shipping with a $25 or more order. I still have 2 boxes left. Good price and great to have in the house. ,6,cerealbar
"I was surprised when this box came in the mail. I think for the money this is actually a pretty good deal. Three different favors, forty-eight bars. ",6,cerealbar
"Granted these traveled a long ways to get to me, but still they were unusually dry...that could have just been bad luck with that batch. ",6,cerealbar
"The price for these were good.  While I personally do not eat these Nutri-Grain bars they are great vending machine products and my kids enjoys them.  While they do not have a lot of nutritional value, They are still better than candy  bars and chips.  Will purchase these again from Amazon. ",6,cerealbar
"Really delicious and convenient for the working person or for kids--just put them in your lunch box, backpack or purse for a great snack during the day and they are healthy too!!! ",6,cerealbar
"I have bought these for years:  for my mother-in-law in a facility, now for my granddaughter to use in her college dorm.  She doesn't always feel like or have time to go to breakfast and she loves these.  The variety box is especially nice for her. ",6,cerealbar
They arrived on time and was packaged very well. All I can say is Nutri-Grain Cereal Bars really taste great! ,6,cerealbar
"These things are really tasty. Especially the strawberry flavor. They're not exactly a full meal (unless you eat a bunch of them) but they are great snacks for tiding someone over until their next meal. Or if you just need to grab something quick to eat as you're running out the door, these can't be beat. Invest in a box, you'll be glad you did. ",6,cerealbar
Love the taste and the various flavors -- each one is individually wrapped -- nice to carry along just in case u get hungry on the road. ,6,cerealbar
"The bars were a little sweet, but they are really good. For someone who doesn't eat breakfast, these bars did make me feel better about getting something into my stomach at the start of my day. I would definitely purchase them again. ",6,cerealbar
These are healthy and tasty bars that come in a variety of flavors and last quite awhile because the box is so large. ,6,cerealbar
"I like Nutrigrain bars! I've noticed they have gotten a bit smaller over the years. These are fresh, and they arrived in perfect shape. ",6,cerealbar
"the box is too big, much more bigger than i thought. But its too sweet i can not take it. Which leads to it still there after 3 months i brought it. ",6,cerealbar
"Having 3 athletic teens, we're always feeding them and their friends.  Better than chips and candy bars to ward off their munchies and cravings, we subscribe to a frequent delivery of a case of these from Amazon to get an even better price, and keep our closet stocked with bars like this instead of junk foods.  Our kids grab these in the morning on the way too school, keep them tucked in their backbacks for quick nibble-fixes during the day, and if their friends come over after school or if they have team events to go to and have a quick hunger attack.  These are handy and filling, and a great Amazon Prime value. ",6,cerealbar
"These Nutri-Grain Kellogg's Cereal Bars aren't as horrible as you'd expect.  In fact they actually taste pretty good.  No, nothing will ever be able to replicate an actual bowl of cereal on a hungry Monday morning, but when you're late for work and having trouble getting the kids out the door and to the bus stop in time, you can count on a nice healthy cereal bar as a worthwhile alternative.  These are significantly more delicious than pop tarts too.  I never understood the appeal of pop tarts- whether in a toaster or eating cold, they still taste horrendous.  Cereal bars -especially these ones- are much better.  Your tastebuds will thank you... and thank me for the recommendation, haha. ",6,cerealbar
"48 pack is nice, and the variety is great! A good healthy choice for snacks. Since I don't have a Sam's club membership, buying off of amazon was an excellent idea. ",6,cerealbar
I like the taste. It is not that nutritious as one would think as it has high fructose corn syrup but it is still better than eating lots of candy or chips for snack. I keep it in my office and eat it on the days when I forgot to carry a snack. ,6,cerealbar
"Nothing surprising here. The product arrived on time and is what I had expected. Also, it was a good deal. ",6,cerealbar
I love these soft delicious fruit bars in the morning with my tea--this was more economical to buy in bulk--being a prime member I also had no shipping cost... ,6,cerealbar
"I love these bars, especially the apple cinnamon. And buying them in bulk on Amazon.com is a great way to always have them in the house. I don't have to put them on my shopping list anymore. ",6,cerealbar
Brought these for my grandson and he loved them. They received them fast and were freash and not outdated or ready to expire. ,6,cerealbar
"The products came in timely manner, fresh and packaging was in good condition. Which is important to me. ",6,cerealbar
..THEY'RE NOT BAD PER SE. I JUST PREFER THE QUAKER OATS VARIETY PAK FRUIT BARS BETTER 4 ONE SIMPLE REASON. THE CRUST OR COOKIE PORTION OF THESE BARS HAVE A GRITTY GRAINY TEXTURE THAT CRUMBLE + MAKE A MESS. THE QUAKER OATS VARIETY HAVE A TEXTURE MORE CLOSELY RESEMBLING THE SMOOTH OUTER LAYER OF FIG NEWTONS. ITS JUST A PREFERENCE THING ON MY PART. ,6,cerealbar
"when i was a boy growing up in Dirtyjunk, Oklahoma I used to fantasize about fruit filled bars to shove into your mouth hole.  My wet nurse used to beat me with pool noodles and scream ""get away from me. i don't know you. why are you covered in jelly?""  well, today is the day.  a day that will forever be recorded in the epic that is the history of me. kellogg, you came into my life like gypsy buttermilk and never shook my hand, but i forgive you. never look directly into the center of the nutri or it will certainly swallow your soul. ",6,cerealbar
"These are great, my kids love them and so do I! I got them on sale here for about $ 13 with free prime shipping! Great Deal! Also they were fresh and within expiration ",6,cerealbar
I love these things. And I love getting a big box so that I don't have to spend $1 for each one in the vending machine at work. Good stuff. ,6,cerealbar
I loved the delivery response which was quick and my family and I enjoyed them. It was nice not having to run out to the store. ,6,cerealbar
"I was happy to find a variety pack of the Nutri Grain bars.  These make a great quick breakfast or mid-afternoon snack when you're in a hurry.  I like the apple cinnamon flavor and the blueberry are pretty good too, but no one seems to be fond of the strawberry ones.  Out of a 48 count box, most of the strawberry ones are still sitting here untouched. ",6,cerealbar
I hope that Kelloggs stops trying to save $.01 cent by using High Fructose instead of sugar and gets out of bed with the US Corn Industry. ,6,cerealbar
"Do not bother buying this product. It is processed food. The definition of unhealthiness, it does not fill you up at all. It makes you feel sick after wards. America does not need to be any fatter than it already is, so please go to the grocery store and buy something healthy for your kids. ",6,cerealbar
"These bars were soft and not too sweet.  The blackberry center actually tasted like blackberries and not that fake, super sweet, not-real-fruit taste.  The graham crust compliments the blackberries.  The wrappers keep the bars moist so they travel well.  They are small but filling and a great snack or part of a breakfast at just 110 calories each.  I will buy these again. ",6,cerealbar
"These bars are GREAT!  Very tasty. No high fructose corn syrup.  I bought them for my toddler-age sons, both of whom really liked similar bars from Gerber and NutriGrain.  I was really shocked and disappointed to learn that those bars had high fructose corn syrup, though. (Seriously? A bar specifically for BABIES has HFCS?!)  So I opted for these.  They LOVE them, and so do I.  But I get them for 2.79/box locally. Even the most expensive grocery store around has them for 3.29/box.  I'm all for convenience, but we go through way too many boxes of these for it to be worth paying an extra fifty cents or a dollar (or more - price seems to vary by flavor here) more per box. ",6,cerealbar
I love Kashi products.  I eat one of these every day.  The only complaint I have is with Amazon's price of this product and food products in general.  You can get this at local stores (you know the Red and the Blue one) for less than 3 dollars a box. ,6,cerealbar
"I am not always sold on Kashi products because some just taste a little too healthy for me (even though I do like to eat healthy).  This bar is delicious however.  It is comparable to nutri grain bars but is actually good for you.  The blackberry center is so good, yum. ",6,cerealbar
"I just got 4 (24 per case) cases of it and all I can say is....BUY IT! Nice boost, great taste, AWESOME Company! They care about their customers! Hansens....You guy's are AWESOME!!!!! ",7,energy_drink
"I have horrible luck...everything that I like is either discontinued from the store, is no longer available for purchase, or they just stop making whatever it is I like. My boyfriend recommened I try and order my favorite energy drink (Hansen's Energy Pro) online...and holy cow I could!! The previous week, Whole Foods (the only store I could find this product) told me they discontinued it (along with the cereal I liked) and I was disappointed. But, come to find out I could order this through Amazon!!! I placed the order and within a day or two recieved half of my shipment!! It was a really good ordering experience and I get to enjoy my favorite energy drinks everyday!! Thank God For The Internet! I would recommend this enery drink to anyone who loves a great tasting Hansen product. ",7,energy_drink
"THIS IS THE BEST TASTING ENERGY DRINK ON EARTH, AND THE HARDEST TO FIND!!  THANK GOD AMAZON HAS IT, I CANT LIVE WITHOUT AT LEAST 2 A DAY, MY WHOLE BEING HAS AWAKENED WI DRINK IT, MONSTER, RED BULL, AND ALL THE OTHER NASTY DRINKS OUT THERE DOESNT DESERVE TO BE MENTIONED IN THE SAME BREATH AS THIS!! SO IF YOU WANT THE GOOD STUFF THAT WILL GIVE YOU REAL ENERGY, THIS IS IT, IF YOU  WANT THE CELEBRITY NASTY TASTING DRINK OF CHOICE TRY RED BULL OR MONSTER!! ",7,energy_drink
"This energy drink is extremely hard to find.I called Hansen's to find it. It is made in small amounts at a time with great ingredients, natural.It's the only energy drink my husband and I drink. It's pricey but worth it. ",7,energy_drink
"Used to drink it then all of the local stores stopped carrying it so I assumed they stopped making it, glad I stumbled upon it on Amazon.  Great price too.  I wish Hansen's would bring back Energade, that drink was great. ",7,energy_drink
"Personally, I couldn't feel an immediate jolt, but, it taste good and i think it does give me sustained energy. I have 2 boys 9 and 11,  I let them have half a can each and they haven't had a negative reaction. ",7,energy_drink
